SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS_PERIOD,KWH_DAILY,TOTAL_INVOICE,CV_SITE
0091BR,2018-12-01,2018-12-31,3584,"391,80",31,115.6,22,9.51
0091BR,2019-01-01,2019-01-31,3557,"379,60",31,114.7,22,9.51
0091BR,2019-02-01,2019-02-28,3202,"343,02",28,114.4,22,9.51
0091BR,2019-03-01,2019-03-31,3621,"386,03",31,116.8,22,9.51
0091BR,2019-04-01,2019-04-30,3616,"385,29",30,120.5,22,9.51
0091BR,2019-05-01,2019-05-31,3668,"390,69",31,118.3,22,9.51
0091BR,2019-06-01,2019-06-30,4218,"446,09",30,140.6,22,9.51
0091BR,2019-07-01,2019-07-31,4261,"450,68",31,137.5,22,9.51
0091BR,2019-08-01,2019-08-31,4311,"455,66",31,139.1,22,9.51
0091BR,2019-09-01,2019-09-30,3724,"396,26",30,124.1,22,9.51
0091BR,2019-10-01,2019-10-31,3318,"354,69",31,107.0,22,9.51
0091KO,2018-01-01,2018-05-31,4494,"660,61",151,29.8,31,18.88
0091KO,2018-06-01,2018-06-30,870,"128,82",30,29.0,31,18.88
0091KO,2018-07-01,2018-07-31,918,"134,67",31,29.6,31,18.88
0091KO,2018-08-01,2018-08-31,909,"115,58",31,29.3,31,18.88
0091KO,2018-09-01,2018-09-30,859,"110,23",30,28.6,31,18.88
0091KO,2018-10-01,2018-10-31,871,"111,69",31,28.1,31,18.88
0091KO,2018-11-01,2018-11-30,868,"111,32",30,28.9,31,18.88
0091KO,2018-12-01,2018-12-31,973,"124,06",31,31.4,31,18.88
0091KO,2019-01-01,2019-01-31,1009,"140,90",31,32.5,31,18.88
0091KO,2019-02-01,2019-02-28,833,"117,38",28,29.8,31,18.88
0091KO,2019-03-01,2019-03-31,872,"122,59",31,28.1,31,18.88
0091KO,2019-04-01,2019-04-30,807,"113,91",30,26.9,31,18.88
0091KO,2019-05-01,2019-05-31,888,"124,73",31,28.6,31,18.88
0091KO,2019-06-01,2019-06-30,1279,"176,97",30,42.6,31,18.88
0091KO,2019-07-01,2019-07-31,1329,"183,65",31,42.9,31,18.88
0091KO,2019-08-01,2019-08-31,1368,"188,87",31,44.1,31,18.88
0091KO,2019-09-01,2019-09-30,1285,"177,78",30,42.8,31,18.88
0091KO,2019-10-01,2019-10-31,1316,"181,92",31,42.5,31,18.88
0091KO,2019-11-01,2019-11-30,1265,"175,10",30,42.2,31,18.88
0091KO,2019-12-01,2019-12-31,1306,"180,58",31,42.1,31,18.88
0091KO,2020-01-01,2020-01-31,1305,"179,69",31,42.1,31,18.88
0091KO,2020-02-01,2020-02-29,1216,"167,90",29,41.9,31,18.88
0091KO,2020-03-01,2020-03-31,1332,"183,27",31,43.0,31,18.88
0091KO,2020-04-01,2020-04-30,1307,"179,95",30,43.6,31,18.88
0091KO,2020-05-01,2020-05-31,1355,"186,31",31,43.7,31,18.88
0091KO,2020-06-01,2020-06-30,1327,"182,60",30,44.2,31,18.88
0091KO,2020-07-01,2020-07-31,1375,"188,96",31,44.4,31,18.88
0091KO,2020-08-01,2020-08-31,1389,"190,82",31,44.8,31,18.88
0091KO,2020-09-01,2020-09-30,1298,"178,76",30,43.3,31,18.88
0091KO,2020-10-01,2020-10-31,1340,"184,33",31,43.2,31,18.88
0091KO,2020-11-01,2020-11-30,1305,"172,88",30,43.5,31,18.88
0092BR,2018-01-01,2018-01-31,2141,"243,25",31,69.1,35,9.93
0092BR,2018-02-01,2018-02-28,1956,"222,99",28,69.9,35,9.93
0092BR,2018-03-01,2018-03-31,2150,"244,20",31,69.4,35,9.93
0092BR,2018-04-01,2018-04-30,2129,"241,11",30,71.0,35,9.93
0092BR,2018-05-01,2018-05-31,2248,"253,36",31,72.5,35,9.93
0092BR,2018-06-01,2018-06-30,2196,"247,44",30,73.2,35,9.93
0092BR,2018-07-01,2018-07-31,2278,"256,27",31,73.5,35,9.93
0092BR,2018-08-01,2018-08-31,2329,"261,08",31,75.1,35,9.93
0092BR,2018-09-01,2018-09-30,2155,"245,36",30,71.8,35,9.93
0092BR,2018-10-01,2018-10-31,2182,"249,16",31,70.4,35,9.93
0092BR,2018-11-01,2018-11-30,2089,"239,17",30,69.6,35,9.93
0092BR,2018-12-01,2018-12-31,2140,"245,01",31,69.0,35,9.93
0092BR,2019-01-01,2019-01-31,2147,"240,14",31,69.3,35,9.93
0092BR,2019-02-01,2019-02-28,1962,"219,58",28,70.1,35,9.93
0092BR,2019-03-01,2019-03-31,2188,"243,68",31,70.6,35,9.93
0092BR,2019-04-01,2019-04-30,2200,"244,63",30,73.3,35,9.93
0092BR,2019-05-01,2019-05-31,2363,"261,79",31,76.2,35,9.93
0092BR,2019-06-01,2019-06-30,2438,"267,43",30,81.3,35,9.93
0092BR,2019-07-01,2019-07-31,2468,"271,27",31,79.6,35,9.93
0092BR,2019-08-01,2019-08-31,2491,"273,42",31,80.4,35,9.93
0092BR,2019-09-01,2019-09-30,2302,"254,91",30,76.7,35,9.93
0092BR,2019-10-01,2019-10-31,2358,"261,25",31,76.1,35,9.93
0092BR,2019-11-01,2019-11-30,2281,"253,16",30,76.0,35,9.93
0092BR,2019-12-01,2019-12-31,2345,"260,12",31,75.6,35,9.93
0092BR,2020-01-01,2020-01-31,2338,"307,30",31,75.4,35,9.93
0092BR,2020-02-01,2020-02-29,2194,"288,85",29,75.7,35,9.93
0092BR,2020-03-01,2020-03-31,2362,"308,67",31,76.2,35,9.93
0092BR,2020-04-01,2020-04-30,2433,"312,56",30,81.1,35,9.93
0092BR,2020-05-01,2020-05-31,2755,"344,53",31,88.9,35,9.93
0092BR,2020-06-01,2020-06-30,2768,"346,11",30,92.3,35,9.93
0092BR,2020-07-01,2020-07-31,2844,"355,36",31,91.7,35,9.93
0092BR,2020-08-01,2020-08-31,2843,"355,23",31,91.7,35,9.93
0092BR,2020-09-01,2020-09-30,2731,"341,60",30,91.0,35,9.93
0092BR,2020-10-01,2020-10-31,2803,"350,37",31,90.4,35,9.93
0092BR,2020-11-01,2020-11-30,2675,"334,79",30,89.2,35,9.93
0092KO,2018-01-01,2018-01-31,1001,"126,60",31,32.3,35,8.02
0092KO,2018-02-01,2018-02-28,934,"118,53",28,33.4,35,8.02
0092KO,2018-03-01,2018-03-31,996,"126,00",31,32.1,35,8.02
0092KO,2018-04-01,2018-04-30,970,"122,87",30,32.3,35,8.02
0092KO,2018-05-01,2018-05-31,1011,"127,81",31,32.6,35,8.02
0092KO,2018-06-01,2018-06-30,982,"124,32",30,32.7,35,8.02
0092KO,2018-07-01,2018-07-31,1021,"129,09",31,32.9,35,8.02
0092KO,2018-08-01,2018-08-31,1030,"130,17",31,33.2,35,8.02
0092KO,2018-09-01,2018-09-30,977,"124,55",30,32.6,35,8.02
0092KO,2018-10-01,2018-10-31,1003,"127,70",31,32.4,35,8.02
0092KO,2018-11-01,2018-11-30,963,"122,85",30,32.1,35,8.02
0092KO,2018-12-01,2018-12-31,996,"126,86",31,32.1,35,8.02
0092KO,2019-01-01,2019-01-31,1024,"142,90",31,33.0,35,8.02
0092KO,2019-02-01,2019-02-28,909,"127,54",28,32.5,35,8.02
0092KO,2019-03-01,2019-03-31,995,"139,03",31,32.1,35,8.02
0092KO,2019-04-01,2019-04-30,963,"134,75",30,32.1,35,8.02
0092KO,2019-05-01,2019-05-31,1001,"139,83",31,32.3,35,8.02
0092KO,2019-06-01,2019-06-30,998,"139,43",30,33.3,35,8.02
0092KO,2019-07-01,2019-07-31,1024,"142,90",31,33.0,35,8.02
0092KO,2019-08-01,2019-08-31,1030,"143,70",31,33.2,35,8.02
0092KO,2019-09-01,2019-09-30,976,"136,49",30,32.5,35,8.02
0092KO,2019-10-01,2019-10-31,1003,"140,10",31,32.4,35,8.02
0092KO,2019-11-01,2019-11-30,961,"134,48",30,32.0,35,8.02
0092KO,2019-12-01,2019-12-31,998,"139,43",31,32.2,35,8.02
0092KO,2020-01-01,2020-01-31,1007,"140,21",31,32.5,35,8.02
0092KO,2020-02-01,2020-02-29,977,"136,24",29,33.7,35,8.02
0092KO,2020-03-01,2020-03-31,1036,"144,05",31,33.4,35,8.02
0092KO,2020-04-01,2020-04-30,1001,"139,42",30,33.4,35,8.02
0092KO,2020-05-01,2020-05-31,1036,"144,05",31,33.4,35,8.02
0092KO,2020-06-01,2020-06-30,1013,"141,01",30,33.8,35,8.02
0092KO,2020-07-01,2020-07-31,1170,"161,80",31,37.7,35,8.02
0092KO,2020-08-01,2020-08-31,1271,"175,18",31,41.0,35,8.02
0092KO,2020-09-01,2020-09-30,1221,"168,56",30,40.7,35,8.02
0092KO,2020-10-01,2020-10-31,1257,"173,33",31,40.5,35,8.02
0092KO,2020-11-01,2020-11-30,1219,"161,49",30,40.6,35,8.02
0093BB,2018-01-01,2018-01-31,720,"105,84",31,23.2,35,8.94
0093BB,2018-02-01,2018-02-28,668,"92,72",28,23.9,35,8.94
0093BB,2018-03-01,2018-03-31,744,"107,14",31,24.0,35,8.94
0093BB,2018-04-01,2018-04-30,810,"142,56",30,27.0,35,8.94
0093BB,2018-05-01,2018-05-31,758,"115,67",31,24.5,35,8.94
0093BB,2018-06-01,2018-06-30,846,"106,60",30,28.2,35,8.94
0093BB,2018-07-01,2018-07-31,789,"126,24",31,25.5,35,8.94
0093BB,2018-08-01,2018-08-31,917,"120,13",31,29.6,35,8.94
0093BB,2018-09-01,2018-09-30,719,"107,85",30,24.0,35,8.94
0093BB,2018-10-01,2018-10-31,789,"103,36",31,25.5,35,8.94
0093BB,2018-11-01,2018-11-30,755,"101,85",30,25.2,35,8.94
0093BB,2018-12-01,2018-12-31,853,"122,83",31,27.5,35,8.94
0093BB,2019-01-01,2019-01-31,723,"115,68",31,23.3,35,8.94
0093BB,2019-02-01,2019-02-28,748,"108,98",28,26.7,35,8.94
0093BB,2019-03-01,2019-03-31,827,"115,45",31,26.7,35,8.94
0093BB,2019-04-01,2019-04-30,817,"115,44",30,27.2,35,8.94
0093BB,2019-05-01,2019-05-31,785,"94,14",31,25.3,35,8.94
0093BB,2019-06-01,2019-06-30,900,"131,46",30,30.0,35,8.94
0093BB,2019-07-01,2019-07-31,908,"106,67",31,29.3,35,8.94
0093BB,2019-08-01,2019-08-31,925,"109,26",31,29.8,35,8.94
0093BB,2019-09-01,2019-09-30,925,"120,25",30,30.8,35,8.94
0093BB,2019-10-01,2019-10-31,927,"121,68",31,29.9,35,8.94
0093BB,2019-11-01,2019-11-30,778,"118,61",30,25.9,35,8.94
0093BB,2019-12-01,2019-12-31,799,"120,09",31,25.8,35,8.94
0093BB,2020-01-01,2020-01-31,801,"123,56",31,25.8,35,8.94
0093BB,2020-02-01,2020-02-29,753,"120,48",29,26.0,35,8.94
0093BB,2020-03-01,2020-03-31,829,"129,32",31,26.7,35,8.94
0093BB,2020-04-01,2020-04-30,865,"135,81",30,28.8,35,8.94
0093BB,2020-05-01,2020-05-31,928,"131,59",31,29.9,35,8.94
0093BB,2020-06-01,2020-06-30,897,"118,31",30,29.9,35,8.94
0093BB,2020-07-01,2020-07-31,712,"92,77",31,23.0,35,8.94
0093BB,2020-08-01,2020-08-31,921,"146,44",31,29.7,35,8.94
0093BB,2020-09-01,2020-09-30,835,"106,09",30,27.8,35,8.94
0093BB,2020-10-01,2020-10-31,965,"131,82",31,31.1,35,8.94
0093BB,2020-11-01,2020-11-30,886,"123,62",30,29.5,35,8.94
0093BR,2018-01-01,2018-07-23,17541,"2 006,62",204,86.0,3,1.32
0093BR,2018-07-24,2018-12-31,13857,"1 592,67",161,86.1,3,1.32
0093BR,2019-01-01,2019-12-31,30684,"3 461,21",365,84.1,3,1.32
0093KO,2018-01-01,2018-01-31,1149,"144,39",31,37.1,35,12.87
0093KO,2018-02-01,2018-02-28,1161,"145,47",28,41.5,35,12.87
0093KO,2018-03-01,2018-03-31,1186,"147,89",31,38.3,35,12.87
0093KO,2018-04-01,2018-04-30,906,"121,27",30,30.2,35,12.87
0093KO,2018-05-01,2018-05-31,914,"122,06",31,29.5,35,12.87
0093KO,2018-06-01,2018-06-30,921,"122,71",30,30.7,35,12.87
0093KO,2018-07-01,2018-07-31,925,"123,12",31,29.8,35,12.87
0093KO,2018-08-01,2018-08-31,997,"129,99",31,32.2,35,12.87
0093KO,2018-09-01,2018-09-30,929,"124,24",30,31.0,35,12.87
0093KO,2018-10-01,2018-10-31,974,"128,58",31,31.4,35,12.87
0093KO,2018-11-01,2018-11-30,1056,"136,40",30,35.2,35,12.87
0093KO,2018-12-01,2018-12-31,1234,"153,54",31,39.8,35,12.87
0093KO,2019-01-01,2019-01-31,1319,"178,54",31,42.5,35,12.87
0093KO,2019-02-01,2019-02-28,1067,"151,28",28,38.1,35,12.87
0093KO,2019-03-01,2019-03-31,1079,"152,57",31,34.8,35,12.87
0093KO,2019-04-01,2019-04-30,975,"141,33",30,32.5,35,12.87
0093KO,2019-05-01,2019-05-31,996,"143,58",31,32.1,35,12.87
0093KO,2019-06-01,2019-06-30,970,"140,82",30,32.3,35,12.87
0093KO,2019-07-01,2019-07-31,963,"140,04",31,31.1,35,12.87
0093KO,2019-08-01,2019-08-31,1002,"144,20",31,32.3,35,12.87
0093KO,2019-09-01,2019-09-30,929,"136,33",30,31.0,35,12.87
0093KO,2019-10-01,2019-10-31,987,"142,68",31,31.8,35,12.87
0093KO,2019-11-01,2019-11-30,992,"143,13",30,33.1,35,12.87
0093KO,2019-12-01,2019-12-31,1172,"162,58",31,37.8,35,12.87
0093KO,2020-01-01,2020-01-31,1152,"157,73",31,37.2,35,12.87
0093KO,2020-02-01,2020-02-29,1090,"151,23",29,37.6,35,12.87
0093KO,2020-03-01,2020-03-31,1116,"153,99",31,36.0,35,12.87
0093KO,2020-04-01,2020-04-30,949,"136,56",30,31.6,35,12.87
0093KO,2020-05-01,2020-05-31,971,"138,83",31,31.3,35,12.87
0093KO,2020-06-01,2020-06-30,705,"111,16",30,23.5,35,12.87
0093KO,2020-07-01,2020-07-31,1289,"171,97",31,41.6,35,12.87
0093KO,2020-08-01,2020-08-31,1155,"158,05",31,37.3,35,12.87
0093KO,2020-09-01,2020-09-30,1124,"154,75",30,37.5,35,12.87
0093KO,2020-10-01,2020-10-31,1226,"165,36",31,39.5,35,12.87
0093KO,2020-11-01,2020-11-30,1306,"136,01",30,43.5,35,12.87
0094BB,2018-01-01,2018-12-31,12306,"1 951,73",365,33.7,2,4.68
0094BB,2019-01-01,2019-12-31,13123,"1 991,02",365,36.0,2,4.68
0094BR,2018-01-01,2018-12-31,10582,"1 359,93",365,29.0,2,3.75
0094BR,2019-01-01,2019-12-31,10045,"1 282,96",365,27.5,2,3.75
0094KO,2018-01-01,2018-01-31,1157,"145,13",31,37.3,35,8.19
0094KO,2018-02-01,2018-02-28,1042,"134,16",28,37.2,35,8.19
0094KO,2018-03-01,2018-03-31,1150,"144,44",31,37.1,35,8.19
0094KO,2018-04-01,2018-04-30,1112,"140,88",30,37.1,35,8.19
0094KO,2018-05-01,2018-05-31,1213,"150,46",31,39.1,35,8.19
0094KO,2018-06-01,2018-06-30,1227,"151,74",30,40.9,35,8.19
0094KO,2018-07-01,2018-07-31,1311,"159,84",31,42.3,35,8.19
0094KO,2018-08-01,2018-08-31,1369,"165,32",31,44.2,35,8.19
0094KO,2018-09-01,2018-09-30,1188,"149,06",30,39.6,35,8.19
0094KO,2018-10-01,2018-10-31,1133,"143,83",31,36.5,35,8.19
0094KO,2018-11-01,2018-11-30,1094,"140,09",30,36.5,35,8.19
0094KO,2018-12-01,2018-12-31,1124,"142,93",31,36.3,35,8.19
0094KO,2019-01-01,2019-01-31,1121,"157,13",31,36.2,35,8.19
0094KO,2019-02-01,2019-02-28,1014,"145,55",28,36.2,35,8.19
0094KO,2019-03-01,2019-03-31,1121,"157,07",31,36.2,35,8.19
0094KO,2019-04-01,2019-04-30,1096,"154,37",30,36.5,35,8.19
0094KO,2019-05-01,2019-05-31,1138,"158,92",31,36.7,35,8.19
0094KO,2019-06-01,2019-06-30,1295,"175,96",30,43.2,35,8.19
0094KO,2019-07-01,2019-07-31,1309,"177,47",31,42.2,35,8.19
0094KO,2019-08-01,2019-08-31,1344,"181,24",31,43.4,35,8.19
0094KO,2019-09-01,2019-09-30,1167,"162,07",30,38.9,35,8.19
0094KO,2019-10-01,2019-10-31,1169,"162,30",31,37.7,35,8.19
0094KO,2019-11-01,2019-11-30,1133,"158,42",30,37.8,35,8.19
0094KO,2019-12-01,2019-12-31,1163,"161,68",31,37.5,35,8.19
0094KO,2020-01-01,2020-01-31,1163,"158,86",31,37.5,35,8.19
0094KO,2020-02-01,2020-02-29,1089,"151,12",29,37.6,35,8.19
0094KO,2020-03-01,2020-03-31,1175,"160,11",31,37.9,35,8.19
0094KO,2020-04-01,2020-04-30,1166,"159,19",30,38.9,35,8.19
0094KO,2020-05-01,2020-05-31,1187,"161,35",31,38.3,35,8.19
0094KO,2020-06-01,2020-06-30,1240,"166,82",30,41.3,35,8.19
0094KO,2020-07-01,2020-07-31,1412,"184,74",31,45.5,35,8.19
0094KO,2020-08-01,2020-08-31,1439,"187,56",31,46.4,35,8.19
0094KO,2020-09-01,2020-09-30,1355,"178,79",30,45.2,35,8.19
0094KO,2020-10-01,2020-10-31,1386,"182,09",31,44.7,35,8.19
0094KO,2020-11-01,2020-11-30,1323,"137,75",30,44.1,35,8.19
0095BR,2018-01-01,2018-12-31,17437,"2 140,19",365,47.8,2,31.95
0095BR,2019-01-01,2019-12-31,27636,"3 148,88",365,75.7,2,31.95
0095KO,2018-01-01,2018-12-31,12924,"1 859,19",365,35.4,2,35.58
0095KO,2019-01-01,2019-12-31,21591,"2 677,87",365,59.2,2,35.58
0096BB,2018-01-01,2018-01-31,1615,"200,58",31,52.1,35,10.23
0096BB,2018-02-01,2018-02-28,1460,"181,91",28,52.1,35,10.23
0096BB,2018-03-01,2018-03-31,1622,"201,43",31,52.3,35,10.23
0096BB,2018-04-01,2018-04-30,1603,"199,14",30,53.4,35,10.23
0096BB,2018-05-01,2018-05-31,1675,"207,81",31,54.0,35,10.23
0096BB,2018-06-01,2018-06-30,1628,"202,15",30,54.3,35,10.23
0096BB,2018-07-01,2018-07-31,1632,"202,74",31,52.6,35,10.23
0096BB,2018-08-01,2018-08-31,1629,"202,38",31,52.5,35,10.23
0096BB,2018-09-01,2018-09-30,1567,"196,14",30,52.2,35,10.23
0096BB,2018-10-01,2018-10-31,1624,"203,06",31,52.4,35,10.23
0096BB,2018-11-01,2018-11-30,1561,"195,41",30,52.0,35,10.23
0096BB,2018-12-01,2018-12-31,1619,"202,45",31,52.2,35,10.23
0096BB,2019-01-01,2019-01-31,1621,"222,67",31,52.3,35,10.23
0096BB,2019-02-01,2019-02-28,1470,"202,49",28,52.5,35,10.23
0096BB,2019-03-01,2019-03-31,1616,"222,00",31,52.1,35,10.23
0096BB,2019-04-01,2019-04-30,1564,"215,05",30,52.1,35,10.23
0096BB,2019-05-01,2019-05-31,1640,"225,21",31,52.9,35,10.23
0096BB,2019-06-01,2019-06-30,1666,"228,68",30,55.5,35,10.23
0096BB,2019-07-01,2019-07-31,1917,"262,22",31,61.8,35,10.23
0096BB,2019-08-01,2019-08-31,2028,"277,05",31,65.4,35,10.23
0096BB,2019-09-01,2019-09-30,1957,"267,56",30,65.2,35,10.23
0096BB,2019-10-01,2019-10-31,2026,"276,78",31,65.4,35,10.23
0096BB,2019-11-01,2019-11-30,1938,"265,03",30,64.6,35,10.23
0096BB,2019-12-01,2019-12-31,1930,"263,96",31,62.3,35,10.23
0096BB,2020-01-01,2020-01-31,1992,"270,70",31,64.3,35,10.23
0096BB,2020-02-01,2020-02-29,1838,"250,30",29,63.4,35,10.23
0096BB,2020-03-01,2020-03-31,1952,"265,40",31,63.0,35,10.23
0096BB,2020-04-01,2020-04-30,1915,"260,50",30,63.8,35,10.23
0096BB,2020-05-01,2020-05-31,1966,"267,25",31,63.4,35,10.23
0096BB,2020-06-01,2020-06-30,1913,"260,23",30,63.8,35,10.23
0096BB,2020-07-01,2020-07-31,2043,"277,45",31,65.9,35,10.23
0096BB,2020-08-01,2020-08-31,2071,"281,16",31,66.8,35,10.23
0096BB,2020-09-01,2020-09-30,1982,"269,37",30,66.1,35,10.23
0096BB,2020-10-01,2020-10-31,1997,"271,36",31,64.4,35,10.23
0096BB,2020-11-01,2020-11-30,1903,"252,10",30,63.4,35,10.23
0096BR,2018-01-01,2018-01-31,2672,"303,49",31,86.2,35,6.01
0096BR,2018-02-01,2018-02-28,2596,"294,16",28,92.7,35,6.01
0096BR,2018-03-01,2018-03-31,2732,"309,83",31,88.1,35,6.01
0096BR,2018-04-01,2018-04-30,2427,"277,90",30,80.9,35,6.01
0096BR,2018-05-01,2018-05-31,2513,"286,84",31,81.1,35,6.01
0096BR,2018-06-01,2018-06-30,2459,"280,51",30,82.0,35,6.01
0096BR,2018-07-01,2018-07-31,2563,"291,60",31,82.7,35,6.01
0096BR,2018-08-01,2018-08-31,2598,"294,83",31,83.8,35,6.01
0096BR,2018-09-01,2018-09-30,2436,"280,59",30,81.2,35,6.01
0096BR,2018-10-01,2018-10-31,2495,"287,72",31,80.5,35,6.01
0096BR,2018-11-01,2018-11-30,2524,"290,11",30,84.1,35,6.01
0096BR,2018-12-01,2018-12-31,2766,"315,64",31,89.2,35,6.01
0096BR,2019-01-01,2019-01-31,2897,"321,66",31,93.5,35,6.01
0096BR,2019-02-01,2019-02-28,2444,"274,43",28,87.3,35,6.01
0096BR,2019-03-01,2019-03-31,2569,"288,59",31,82.9,35,6.01
0096BR,2019-04-01,2019-04-30,2456,"276,73",30,81.9,35,6.01
0096BR,2019-05-01,2019-05-31,2572,"289,05",31,83.0,35,6.01
0096BR,2019-06-01,2019-06-30,2550,"284,94",30,85.0,35,6.01
0096BR,2019-07-01,2019-07-31,2596,"290,36",31,83.7,35,6.01
0096BR,2019-08-01,2019-08-31,2604,"290,92",31,84.0,35,6.01
0096BR,2019-09-01,2019-09-30,2428,"273,61",30,80.9,35,6.01
0096BR,2019-10-01,2019-10-31,2539,"285,53",31,81.9,35,6.01
0096BR,2019-11-01,2019-11-30,2504,"281,37",30,83.5,35,6.01
0096BR,2019-12-01,2019-12-31,2759,"307,61",31,89.0,35,6.01
0096BR,2020-01-01,2020-01-31,2858,"376,15",31,92.2,35,6.01
0096BR,2020-02-01,2020-02-29,2481,"329,28",29,85.6,35,6.01
0096BR,2020-03-01,2020-03-31,2622,"345,86",31,84.6,35,6.01
0096BR,2020-04-01,2020-04-30,2466,"326,61",30,82.2,35,6.01
0096BR,2020-05-01,2020-05-31,2535,"335,49",31,81.8,35,6.01
0096BR,2020-06-01,2020-06-30,2430,"320,62",30,81.0,35,6.01
0096BR,2020-07-01,2020-07-31,2308,"297,59",31,74.5,35,6.01
0096BR,2020-08-01,2020-08-31,2317,"298,58",31,74.7,35,6.01
0096BR,2020-09-01,2020-09-30,2230,"287,88",30,74.3,35,6.01
0096BR,2020-10-01,2020-10-31,2287,"294,98",31,73.8,35,6.01
0096BR,2020-11-01,2020-11-30,2225,"274,18",30,74.2,35,6.01
0096KO,2018-01-01,2018-01-31,2044,"255,87",31,65.9,35,14.74
0096KO,2018-02-01,2018-02-28,1840,"231,29",28,65.7,35,14.74
0096KO,2018-03-01,2018-03-31,2043,"255,75",31,65.9,35,14.74
0096KO,2018-04-01,2018-04-30,2071,"259,12",30,69.0,35,14.74
0096KO,2018-05-01,2018-05-31,2175,"271,65",31,70.2,35,14.74
0096KO,2018-06-01,2018-06-30,2085,"260,81",30,69.5,35,14.74
0096KO,2018-07-01,2018-07-31,2312,"288,32",31,74.6,35,14.74
0096KO,2018-08-01,2018-08-31,2538,"315,57",31,81.9,35,14.74
0096KO,2018-09-01,2018-09-30,2979,"371,07",30,99.3,35,14.74
0096KO,2018-10-01,2018-10-31,3166,"393,77",31,102.1,35,14.74
0096KO,2018-11-01,2018-11-30,3033,"377,63",30,101.1,35,14.74
0096KO,2018-12-01,2018-12-31,3097,"385,39",31,99.9,35,14.74
0096KO,2019-01-01,2019-01-31,3068,"419,65",31,99.0,35,14.74
0096KO,2019-02-01,2019-02-28,2766,"379,30",28,98.8,35,14.74
0096KO,2019-03-01,2019-03-31,3068,"419,65",31,99.0,35,14.74
0096KO,2019-04-01,2019-04-30,3014,"412,44",30,100.5,35,14.74
0096KO,2019-05-01,2019-05-31,3130,"427,93",31,101.0,35,14.74
0096KO,2019-06-01,2019-06-30,3135,"428,60",30,104.5,35,14.74
0096KO,2019-07-01,2019-07-31,3307,"451,58",31,106.7,35,14.74
0096KO,2019-08-01,2019-08-31,3335,"455,33",31,107.6,35,14.74
0096KO,2019-09-01,2019-09-30,3161,"432,08",30,105.4,35,14.74
0096KO,2019-10-01,2019-10-31,3279,"447,84",31,105.8,35,14.74
0096KO,2019-11-01,2019-11-30,3052,"417,51",30,101.7,35,14.74
0096KO,2019-12-01,2019-12-31,3125,"427,27",31,100.8,35,14.74
0096KO,2020-01-01,2020-01-31,3110,"422,88",31,100.3,35,14.74
0096KO,2020-02-01,2020-02-29,2895,"394,40",29,99.8,35,14.74
0096KO,2020-03-01,2020-03-31,3087,"419,84",31,99.6,35,14.74
0096KO,2020-04-01,2020-04-30,2933,"399,44",30,97.8,35,14.74
0096KO,2020-05-01,2020-05-31,3039,"413,48",31,98.0,35,14.74
0096KO,2020-06-01,2020-06-30,2994,"407,52",30,99.8,35,14.74
0096KO,2020-07-01,2020-07-31,3114,"423,41",31,100.5,35,14.74
0096KO,2020-08-01,2020-08-31,3140,"426,86",31,101.3,35,14.74
0096KO,2020-09-01,2020-09-30,2969,"404,21",30,99.0,35,14.74
0096KO,2020-10-01,2020-10-31,2676,"365,39",31,86.3,35,14.74
0096KO,2020-11-01,2020-11-30,2379,"326,05",30,79.3,35,14.74
0097BB,2018-01-01,2018-01-31,2356,"307,61",31,76.0,35,10.74
0097BB,2018-02-01,2018-02-28,2207,"288,34",28,78.8,35,10.74
0097BB,2018-03-01,2018-03-31,2372,"309,45",31,76.5,35,10.74
0097BB,2018-04-01,2018-04-30,2296,"300,73",30,76.5,35,10.74
0097BB,2018-05-01,2018-05-31,2406,"315,20",31,77.6,35,10.74
0097BB,2018-06-01,2018-06-30,2359,"309,50",30,78.6,35,10.74
0097BB,2018-07-01,2018-07-31,2459,"322,72",31,79.3,35,10.74
0097BB,2018-08-01,2018-08-31,2513,"329,84",31,81.1,35,10.74
0097BB,2018-09-01,2018-09-30,2320,"306,46",30,77.3,35,10.74
0097BB,2018-10-01,2018-10-31,2351,"309,43",31,75.8,35,10.74
0097BB,2018-11-01,2018-11-30,2273,"299,24",30,75.8,35,10.74
0097BB,2018-12-01,2018-12-31,2353,"309,00",31,75.9,35,10.74
0097BB,2019-01-01,2019-01-31,2392,"299,62",31,77.2,35,10.74
0097BB,2019-02-01,2019-02-28,2108,"265,48",28,75.3,35,10.74
0097BB,2019-03-01,2019-03-31,2124,"268,02",31,68.5,35,10.74
0097BB,2019-04-01,2019-04-30,2168,"273,13",30,72.3,35,10.74
0097BB,2019-05-01,2019-05-31,2594,"323,86",31,83.7,35,10.74
0097BB,2019-06-01,2019-06-30,2567,"320,83",30,85.6,35,10.74
0097BB,2019-07-01,2019-07-31,2631,"328,31",31,84.9,35,10.74
0097BB,2019-08-01,2019-08-31,2658,"332,01",31,85.7,35,10.74
0097BB,2019-09-01,2019-09-30,2502,"312,88",30,83.4,35,10.74
0097BB,2019-10-01,2019-10-31,2574,"321,36",31,83.0,35,10.74
0097BB,2019-11-01,2019-11-30,2472,"309,09",30,82.4,35,10.74
0097BB,2019-12-01,2019-12-31,2549,"318,14",31,82.2,35,10.74
0097BB,2020-01-01,2020-01-31,2544,"367,85",31,82.1,35,10.74
